Index,O2,cellularity,theta_sc,degdiff,fraction 1,fraction 2,fraction 3,fraction 4,fraction 5,fraction 6,fraction 7,fraction 8,fraction 9,fraction 10,fraction 11,fraction 12,fraction 13,fraction 14,fraction 15,fraction 16,fraction 17,fraction 18,fraction 19,fraction 20,fraction 21,fraction 22,fraction 23
11,0.116753095,0.832576143,0.819258946,0.18406368,0.389201544,0.268580966,0.19574008,0.597556134,0.512161833,0.666505265,0.297012422,0.525573739,0.332959712,0.990295248,0.559881215,0.119693594,0.400425452,0.618492097,0.835918179,0.811439932,0.308922171,0.821334246,0.084859319,0.939524425,0.05018027,0.380321139,0.473314098
12,0.412345474,0.748699612,0.47145104,0.030551609,0.649776749,0.392574425,0.803366788,0.799727431,0.962652322,0.923297422,0.372419221,0.186501578,0.240793072,0.819887116,0.992152857,0.506583712,0.788974671,0.507645483,0.718458854,0.459213713,0.771047528,0.653303269,0.250080981,0.685833835,0.05181059,0.031164666,0.243304082
13,0.160175207,0.612379765,0.54840875,0.051293825,0.045958503,0.475265286,0.299331955,0.067179075,0.925045363,0.44351824,0.51043674,0.49619424,0.474197216,0.57493255,0.216946424,0.556254957,0.956373871,0.21156664,0.097785928,0.533383273,0.258556063,0.108618736,0.228434285,0.476427553,0.071649427,0.592528332,0.261154209
14,0.263923616,0.895131293,0.579718753,0.515241596,0.073319539,0.158308837,0.935855452,0.722238207,0.890902189,0.944512518,0.517417563,0.795980407,0.740609989,0.98496246,0.557725542,0.290807016,0.923251051,0.21745031,0.716721938,0.039736912,0.895579621,0.027494897,0.492801696,0.846180304,0.928218016,0.726821148,0.954300924
15,0.422667102,0.259309286,0.193791021,0.678731972,0.436360619,0.374752619,0.459598111,0.958437174,0.442141114,0.91305941,0.787920597,0.202333918,0.331421129,0.460839476,0.545170092,0.530249867,0.271922454,0.53653443,0.829689773,0.30952173,0.246393771,0.992958441,0.88790546,0.425961372,0.155599018,0.680586341,0.297605916
16,0.333614261,0.835905535,0.39798443,0.29819031,0.075634011,0.838086755,0.899600098,0.371501842,0.464463742,0.75119977,0.996446953,0.095610607,0.153569897,0.673297342,0.475794992,0.363752106,0.514464387,0.775657459,0.962353729,0.565965342,0.416735966,0.695261137,0.395539906,0.647068119,0.115487713,0.452949651,0.889673876
17,0.198598323,0.602213852,0.585534116,0.69817178,0.943486743,0.288802412,0.74270615,0.393485069,0.564004349,0.682160775,0.886990731,0.220431884,0.554140963,0.460555505,0.351105763,0.560425641,0.073805759,0.374704927,0.588792416,0.159071408,0.657866495,0.589917208,0.676023549,0.522619577,0.225449141,0.895653827,0.293054695
18,0.215206513,0.610907663,0.229780807,0.646426827,0.900101674,0.636911091,0.346709119,0.075654486,0.66298901,0.819768714,0.901678463,0.161569818,0.691362869,0.019077403,0.102110778,0.507607377,0.494627156,0.935196171,0.152553252,0.888539525,0.520406325,0.891642016,0.206092364,0.42855966,0.979454874,0.301109045,0.73594568
19,0.065475629,0.330209287,0.364593694,0.145295502,0.783885163,0.852272257,0.231286224,0.766037346,0.461900979,0.058048869,0.526653867,0.559500243,0.233473564,0.477328627,0.101641546,0.225415142,0.432753949,0.553357465,0.935090293,0.172810118,0.702198554,0.889098162,0.789741168,0.993112396,0.847675669,0.75755366,0.011272197
20,0.122844384,0.419072721,0.336797299,0.036619949,0.851991734,0.16021521,0.323279327,0.00990718,0.324739242,0.598160062,0.010592618,0.07533875,0.608516912,0.817605537,0.03178883,0.566402516,0.73595551,0.110122351,0.530415691,0.571073041,0.358063396,0.67596513,0.239532261,0.943987722,0.797348523,0.769042251,0.885954974
21,0.247997013,0.517563136,0.751625416,0.319124329,0.056334537,0.477692265,0.950686291,0.203590099,0.705722039,0.537351129,0.438858467,0.314565713,0.542084469,0.240941877,0.336057328,0.925778437,0.681598895,0.913221554,0.88317137,0.239977632,0.753513053,0.313808332,0.613425401,0.926890639,0.358985032,0.217260008,0.65183966
22,0.35104905,0.460643911,0.278524711,0.508932408,0.473538655,0.50431804,0.928569426,0.658116179,0.828895512,0.802070565,0.604429141,0.56637143,0.241746397,0.65027615,0.073685886,0.275987308,0.951087016,0.998060033,0.185965153,0.235067538,0.754392839,0.309044313,0.759228327,0.817874886,0.815793536,0.144523513,0.208485654
23,0.144787852,0.912449656,0.803049651,0.691761421,0.155171578,0.40074305,0.690247664,0.833136826,0.154986145,0.575800308,0.903756029,0.883699213,0.644099473,0.47539263,0.242208067,0.65979478,0.338867751,0.203446211,0.571036848,0.761611012,0.181228812,0.958697744,0.35088266,0.67308699,0.798087806,0.923020862,0.167170354
24,0.175194226,0.853493803,0.392421771,0.282662064,0.888255027,0.506205734,0.700572564,0.579415108,0.547602614,0.1245226,0.665861357,0.962552785,0.223907774,0.31825662,0.302611493,0.772009016,0.766652716,0.386633968,0.021786241,0.204024012,0.340252192,0.783295784,0.74777117,0.710399278,0.139393528,0.147469851,0.758012137
25,0.311889191,0.90662746,0.064701885,0.247142974,0.03363012,0.185578601,0.291674498,0.64108122,0.661813617,0.11047774,0.642506851,0.951060527,0.31112144,0.782149002,0.250924974,0.037686638,0.569598851,0.918250115,0.287097413,0.980040187,0.633501786,0.529642285,0.543176548,0.174905912,0.190308697,0.040301535,0.624007688
26,0.13959899,0.314988459,0.210446038,0.453458094,0.08135457,0.335828503,0.301288246,0.330228312,0.381439595,0.540491865,0.397872346,0.140614724,0.388886847,0.420221196,0.651651653,0.267990815,0.020081337,0.725459,0.219851786,0.393730635,0.054549129,0.483261886,0.679505895,0.184189802,0.908444345,0.893682866,0.225497782
27,0.279230098,0.355016725,0.499881137,0.579311659,0.973293988,0.365100508,0.978839453,0.57616561,0.113492289,0.32409767,0.04087378,0.968213517,0.429388716,0.515576281,0.713969708,0.720770776,0.924770224,0.955077545,0.440977194,0.489588845,0.827252912,0.707886488,0.38038515,0.158284448,0.013217377,0.976968556,0.723529045
28,0.129003402,0.448018127,0.538596956,0.620441867,0.331853314,0.50157647,0.021039832,0.001764839,0.750054107,0.395483666,0.058767089,0.884522575,0.445296546,0.188727304,0.832052261,0.753688921,0.524085382,0.448302897,0.659221877,0.052557857,0.944918318,0.390257857,0.82970197,0.65453239,0.406155168,0.05156746,0.13154173
29,0.174956458,0.375203026,0.591414396,0.795583199,0.492095695,0.963142917,0.525919489,0.669180828,0.207653043,0.631825735,0.685565723,0.196020159,0.682783778,0.14462669,0.342279719,0.605727293,0.918565284,0.727484185,0.478634357,0.220405817,0.566928913,0.691648303,0.450316393,0.436563513,0.449085633,0.948727065,0.250346094
30,0.167242732,0.902545782,0.550637633,0.27112237,0.993943768,0.816686829,0.495631559,0.839766874,0.841116327,0.160931581,0.343968167,0.396035498,0.134608727,0.744991485,0.97610638,0.400173868,0.691519014,0.743185041,0.166833406,0.551090872,0.455532554,0.88345355,0.323397335,0.627746313,0.811820028,0.652771304,0.783891683
31,0.226678034,0.931558036,0.40358883,0.302014503,0.067172686,0.671399468,0.792070276,0.47667815,0.41720353,0.163849596,0.803918415,0.909847784,0.945291418,0.314496866,0.411367568,0.780436369,0.809290324,0.568310348,0.066976615,0.378459543,0.768758962,0.257119009,0.092153444,0.851523901,0.338224775,0.262556224,0.528355677
32,0.426014803,0.858769447,0.215125911,0.131276475,0.238165203,0.773642875,0.187026458,0.159789139,0.378421068,0.520581204,0.080740769,0.787235019,0.72698615,0.264455699,0.663841024,0.118318048,0.583766238,0.250474462,0.700241547,0.66216993,0.09683154,0.080155749,0.50284267,0.137600628,0.757522592,0.127295458,0.027725231
33,0.395594972,0.785894201,0.524258809,0.272695903,0.237432086,0.906461976,0.343656216,0.032021939,0.162425894,0.833577286,0.713912396,0.37450365,0.821075008,0.491997384,0.363960892,0.42534404,0.128751717,0.189305739,0.121862856,0.708540331,0.591715736,0.747358481,0.969549453,0.58206916,0.106786921,0.562497499,0.507064767
34,0.249083168,0.207118734,0.286455347,0.07889381,0.217911619,0.310526861,0.431164074,0.432356875,0.169480413,0.72643508,0.155739226,0.378121141,0.666962801,0.160010542,0.063196678,0.57616098,0.046012738,0.54237202,0.671149197,0.540558572,0.019722059,0.923685506,0.857088222,0.218095939,0.148308348,0.637164699,0.302269964
35,0.167662444,0.27965979,0.070669563,0.719550968,0.320499367,0.172265768,0.885925656,0.121454467,0.438093403,0.473752269,0.671445383,0.547932545,0.836915619,0.224591775,0.766258166,0.820313417,0.733535779,0.482615099,0.98601829,0.589972801,0.962638972,0.075357191,0.954884509,0.591364166,0.612738736,0.098248812,0.019878209
36,0.133991086,0.361787022,0.542242836,0.413223268,0.028959432,0.872877968,0.583247062,0.555932052,0.370067305,0.801529769,0.872862467,0.219497291,0.982070757,0.874197421,0.892074701,0.014446688,0.532755779,0.356646676,0.794289293,0.515122827,0.674841791,0.05004566,0.924581941,0.571954077,0.388162325,0.785356825,0.100894214
37,0.378090643,0.668747645,0.664636297,0.427079982,0.252979785,0.065146923,0.400271569,0.906536039,0.587243352,0.517173973,0.793451705,0.660985633,0.536249211,0.684301336,0.093375948,0.340655662,0.670333269,0.421793673,0.325323203,0.530208426,0.867931605,0.820166652,0.283962356,0.889277289,0.069166036,0.770798931,0.858033585
38,0.125643388,0.771726552,0.207907122,0.285403852,0.756525311,0.936918166,0.162230987,0.128068047,0.328490112,0.434564917,0.318186362,0.544396088,0.366224611,0.303446298,0.455159863,0.932770778,0.600553862,0.035847219,0.831961316,0.380644363,0.596547639,0.163972124,0.588388829,0.151081818,0.450674516,0.244656498,0.060153377
39,0.303358228,0.603156773,0.451939139,0.408916956,0.47757335,0.270303071,0.760695666,0.86034538,0.32284466,0.61225101,0.55547512,0.620772255,0.412212057,0.813267576,0.63519231,0.873604484,0.027723719,0.497690429,0.687680962,0.030017972,0.335204381,0.028705412,0.957328799,0.801307032,0.747007268,0.070560558,0.64169686
40,0.166048347,0.750171332,0.626627162,0.640385289,0.23979568,0.50883891,0.011133713,0.768717289,0.143930607,0.648227905,0.19716628,0.240749725,0.739056398,0.233785143,0.327155238,0.39686736,0.141122586,0.493418891,0.554099336,0.183456796,0.885764027,0.544182232,0.5684719,0.154547874,0.774103535,0.739454536,0.646047768
41,0.326779943,0.71686876,0.61177886,0.481927756,0.841863866,0.114911887,0.337556715,0.250015615,0.126870699,0.439644926,0.407513886,0.969373597,0.158958535,0.409908313,0.010151474,0.74997703,0.159523048,0.900397256,0.354802039,0.543649546,0.618265265,0.968439779,0.771252576,0.853649004,0.006135242,0.741006275,0.109653718
42,0.259769002,0.292453632,0.481142701,0.725924868,0.240573329,0.49628888,0.182507919,0.060724118,0.45169469,0.190318216,0.035419839,0.725728179,0.508247842,0.286837814,0.601971082,0.328920558,0.001056738,0.692359286,0.576809842,0.470198671,0.932024286,0.413669478,0.565317674,0.051542043,0.713345532,0.676568637,0.417245162
43,0.334557778,0.910967151,0.082495805,0.026109019,0.937968579,0.996760513,0.117206195,0.768227296,0.994312427,0.58576571,0.41728686,0.08799001,0.86998447,0.499493963,0.518968966,0.011773525,0.291237073,0.247007742,0.795440069,0.327643215,0.594362951,0.91854123,0.038113483,0.678264139,0.567437715,0.791125951,0.11603781
44,0.12404588,0.509500084,0.337343243,0.574100882,0.059060167,0.992062191,0.832541259,0.090353844,0.59600455,0.317945168,0.22948504,0.647960667,0.097019807,0.152146956,0.173852528,0.818481488,0.238901928,0.433804605,0.611195941,0.236763456,0.147666788,0.368602711,0.500779008,0.356542481,0.205469797,0.295578783,0.272787041
45,0.142479317,0.928946077,0.450413344,0.053527577,0.825594607,0.705217505,0.226895602,0.702668785,0.723215433,0.545945476,0.907243155,0.349987148,0.393000454,0.712615925,0.352970011,0.662436962,0.780705556,0.695815205,0.095789982,0.76412306,0.277849459,0.736288134,0.838485289,0.58650542,0.268057001,0.905672159,0.118599248
46,0.135961467,0.27849099,0.670270551,0.499213694,0.698231203,0.677850411,0.516073256,0.488243961,0.135525064,0.080778647,0.780427605,0.362253764,0.908076132,0.32705084,0.344783407,0.648691306,0.568593414,0.942777503,0.03883027,0.786204115,0.164443125,0.942326526,0.577540174,0.388440746,0.533965399,0.650445903,0.004289631
47,0.15751563,0.783952661,0.473685473,0.126525499,0.669451419,0.966321282,0.189579623,0.44586381,0.997389444,0.341079707,0.994082126,0.597125802,0.001516411,0.061156389,0.755021562,0.671993952,0.39187277,0.023155076,0.288911778,0.730691578,0.458409202,0.757272359,0.807946824,0.900298025,0.294662062,0.385973282,0.333412573
48,0.1132527,0.434015479,0.140313392,0.244329231,0.339042194,0.399656272,0.877057016,0.474055842,0.157499496,0.918627615,0.182045911,0.705123166,0.32948519,0.708749145,0.822975495,0.686215197,0.717845904,0.367283303,0.051664419,0.086196244,0.817469983,0.685193175,0.912299646,0.68413837,0.583938513,0.034680549,0.514232758
49,0.18322867,0.500648347,0.075944123,0.548474397,0.611130258,0.461442508,0.551316557,0.549907357,0.689234744,0.659947857,0.071817927,0.141347581,0.18461855,0.344579278,0.617858663,0.723572563,0.751022032,0.744759763,0.779999095,0.175356232,0.840247654,0.079321892,0.437210357,0.551043054,0.366623192,0.803055746,0.382829945
50,0.187168596,0.896432159,0.285564744,0.234409202,0.042204526,0.806259657,0.825416222,0.22195054,0.362875334,0.22772356,0.60899034,0.982357002,0.999201731,0.345749335,0.156339477,0.976816325,0.098073294,0.865700045,0.326495453,0.854323301,0.151559461,0.732357685,0.191564854,0.401285247,0.422824167,0.297009446,0.647949053
51,0.137195502,0.420728459,0.378629343,0.127326309,0.307966557,0.107706879,0.82749465,0.612196639,0.755142439,0.98027529,0.150616426,0.857058201,0.909813959,0.699997263,0.926661659,0.527583158,0.086932572,0.84925304,0.550671496,0.928583517,0.579991485,0.274570868,0.581133688,0.50752658,0.485159897,0.353985412,0.085945789
52,0.126405786,0.884003694,0.363780056,0.766810627,0.118229625,0.795286021,0.272280749,0.530145846,0.156493934,0.720041843,0.602284368,0.328648062,0.518967908,0.397842038,0.96770745,0.786456688,0.592944291,0.547445491,0.583863018,0.653687358,0.297009021,0.930798966,0.312199257,0.376199724,0.479160027,0.605224838,0.750156802
53,0.125940093,0.300726134,0.290370821,0.592431063,0.554053503,0.332877043,0.251097186,0.401360125,0.539958328,0.933575762,0.773883046,0.477928971,0.083275811,0.346677887,0.664241703,0.39395731,0.507043879,0.496417831,0.965147478,0.19584247,0.113111519,0.106290282,0.186457343,0.865364618,0.89928444,0.98514545,0.952799269
54,0.387472666,0.216574682,0.487109503,0.664683979,0.315582987,0.631400641,0.415520827,0.685444101,0.980343873,0.82288151,0.262035154,0.552216656,0.362060412,0.652011756,0.548163595,0.214967126,0.212541559,0.194655373,0.423733619,0.683365099,0.10909393,0.770762154,0.369843908,0.894336003,0.808443759,0.679998122,0.69482472
55,0.361721658,0.536210372,0.805991926,0.086527601,0.274883635,0.364950467,0.217020194,0.604405262,0.382634148,0.328768112,0.045622604,0.44695797,0.256230124,0.046765045,0.475896048,0.902431847,0.969314008,0.844302878,0.726588848,0.527694708,0.829869857,0.518985369,0.344436078,0.885251846,0.054077239,0.903978677,0.873276154
56,0.039755797,0.376915746,0.713705968,0.720654819,0.855238834,0.479500978,0.013376779,0.284662031,0.352851027,0.076828887,0.885221052,0.944327918,0.145237829,0.932976001,0.390168087,0.668994727,0.938691531,0.811315578,0.357006476,0.27661924,0.286842636,0.64667763,0.317322252,0.418638316,0.604566812,0.274917222,0.987921316
57,0.322194782,0.783213819,0.503548077,0.530790403,0.610344491,0.862232301,0.70936519,0.40666564,0.033070921,0.135093351,0.994945264,0.628820451,0.007198391,0.821022725,0.611374269,0.316096167,0.890032762,0.650129135,0.221755587,0.505123275,0.382160001,0.211971105,0.337082571,0.796048453,0.303883936,0.174167462,0.328778028
58,0.377770158,0.201636312,0.453125625,0.465710219,0.167283132,0.454290487,0.503093263,0.152971294,0.788200273,0.511549844,0.686731847,0.683796737,0.308129955,0.458449386,0.392724251,0.020940507,0.796726605,0.011455165,0.619382406,0.46977731,0.97013255,0.032515293,0.50876151,0.53285913,0.000273581,0.134745456,0.127786119
59,0.036064556,0.545312165,0.732486149,0.138468254,0.103818831,0.660136673,0.644113558,0.272037791,0.362254921,0.134844267,0.577679899,0.261127277,0.323011936,0.441116723,0.893411745,0.132259779,0.877621235,0.251732586,0.631109116,0.272941186,0.369996789,0.26148699,0.093550214,0.026974011,0.575349622,0.500958795,0.534570106
60,0.43049822,0.839942298,0.138814517,0.729603386,0.544313653,0.47605728,0.091149971,0.620501331,0.530151394,0.012873913,0.931522507,0.231197895,0.849046801,0.156911617,0.644134131,0.091111851,0.464052762,0.16890288,0.497916154,0.738518072,0.959542017,0.546173184,0.638825762,0.03478318,0.228397337,0.092283093,0.406787312
61,0.382039094,0.693296673,0.327921389,0.68210051,0.243509106,0.25707089,0.989221604,0.643590166,0.052394759,0.017743315,0.500256494,0.376975322,0.006100007,0.33527239,0.54194308,0.89900621,0.703208281,0.575032753,0.078530645,0.829127315,0.58674007,0.156306453,0.736766913,0.826339968,0.256227428,0.82111659,0.019086398
62,0.100414915,0.395243252,0.499501187,0.601359322,0.951861044,0.210510572,0.321983872,0.797421813,0.055559455,0.676939484,0.148210113,0.936743935,0.819976791,0.861179053,0.337685355,0.814046808,0.551067598,0.093864462,0.847522565,0.514280425,0.24723124,0.809645806,0.187212147,0.464255607,0.881045584,0.619876917,0.439177258
63,0.170332489,0.755863648,0.18356311,0.135273865,0.445471244,0.757089686,0.457526459,0.875260199,0.161436367,0.721255343,0.878494819,0.435947849,0.934248817,0.726454181,0.791638855,0.487201284,0.960416571,0.18561156,0.045859411,0.318938773,0.083298865,0.405747753,0.76651542,0.118699738,0.260128406,0.21486526,0.040964094
64,0.080166288,0.544483936,0.152480348,0.376019212,0.215068402,0.383634643,0.74461746,0.113796363,0.546548806,0.827168225,0.420813729,0.746129933,0.959047256,0.685682566,0.946640812,0.328124529,0.834440872,0.401290334,0.917302148,0.58443026,0.443441563,0.592865349,0.353859093,0.7577776,0.983659719,0.748103121,0.959605826
65,0.36000456,0.475054249,0.597033931,0.792676429,0.170379513,0.527860292,0.108559813,0.021433845,0.50381895,0.525760549,0.924840742,0.489342595,0.44930901,0.017950583,0.812174533,0.465946609,0.860344885,0.68767464,0.049281827,0.519384809,0.312344968,0.588751723,0.588268696,0.171277373,0.9958884,0.97200486,0.436577065
66,0.149656839,0.575864283,0.355378812,0.528171019,0.834551773,0.525886314,0.038521289,0.316617435,0.488437208,0.34336928,0.442596962,0.01068221,0.574452461,0.539461246,0.403998774,0.512621107,0.689228637,0.175410679,0.534442187,0.441208179,0.304758508,0.314579803,0.656763786,0.245461669,0.638396697,0.701424184,0.810419683
67,0.230948747,0.549357887,0.214161225,0.039038298,0.753740816,0.564148664,0.411235875,0.938762675,0.175036801,0.292022383,0.21362564,0.175929363,0.943772331,0.263432918,0.732135604,0.482009235,0.654124568,0.877635892,0.763226849,0.299848297,0.8859755,0.542645728,0.101410456,0.107401237,0.443246403,0.058937297,0.493756505
68,0.251507933,0.217299588,0.283120494,0.723978641,0.417270141,0.130387577,0.240475395,0.672506408,0.202885513,0.643128167,0.357365433,0.477060283,0.774874867,0.031561571,0.620347646,0.665761057,0.90498157,0.122067322,0.874033155,0.491944936,0.169941261,0.834386254,0.479521328,0.821758727,0.377837317,0.112000318,0.309882207
69,0.386983772,0.228395275,0.473939651,0.28270144,0.303168801,0.675509666,0.068851952,0.183838133,0.091335,0.70632682,0.457298903,0.123015728,0.011620074,0.576981564,0.369247963,0.169745412,0.058171092,0.005243459,0.942561835,0.414150961,0.339948166,0.102313138,0.220896284,0.855270418,0.209922193,0.31332935,0.144875944
70,0.14656981,0.442647029,0.066750492,0.431527698,0.210210382,0.103346362,0.302100805,0.718424963,0.678920727,0.83260597,0.698015477,0.514578971,0.749823193,0.620158321,0.234817327,0.044065882,0.917900503,0.612605726,0.442958372,0.742741469,0.426559529,0.817422302,0.648239616,0.797131724,0.630323121,0.303457258,0.807313065
71,0.375932551,0.206862441,0.202046112,0.142840795,0.374544089,0.850646448,0.497907144,0.433767143,0.331134404,0.43272652,0.197902189,0.694053109,0.59692857,0.804619213,0.020551147,0.595693056,0.690672177,0.693967078,0.557178208,0.064056458,0.491274436,0.063233811,0.809151455,0.057120845,0.917908452,0.475177073,0.366577491
72,0.430954279,0.434594111,0.516128977,0.761140082,0.749474191,0.610687371,0.109587257,0.546248151,0.714970795,0.402126226,0.771597467,0.184176856,0.037201898,0.828509928,0.853609467,0.007247588,0.227803566,0.735833285,0.827059856,0.9127423,0.765993058,0.424916433,0.817455532,0.372508938,0.08907629,0.066439374,0.192960747
73,0.113794135,0.207818784,0.826465873,0.01928314,0.684302116,0.003353905,0.057521253,0.583232314,0.018962408,0.011433159,0.58911552,0.147047854,0.823886557,0.279694516,0.150644269,0.006626379,0.503939206,0.609452212,0.322959158,0.61237413,0.226497309,0.711591661,0.133657262,0.423177763,0.023486721,0.145911409,0.89382339
74,0.282771767,0.34682405,0.739792509,0.044848552,0.730708963,0.741523692,0.987593948,0.522357572,0.682395571,0.442032164,0.26726394,0.090775329,0.183071352,0.897070067,0.132074406,0.5828682,0.073123477,0.115460832,0.269350818,0.274846867,0.099478563,0.734215193,0.180172663,0.09383461,0.283349104,0.439096561,0.659063598
75,0.437930993,0.627964294,0.063254261,0.098301976,0.321016005,0.306677507,0.115725439,0.222637122,0.471021112,0.347985447,0.75991066,0.804804772,0.141111407,0.702842657,0.463916237,0.824018922,0.628508386,0.090687073,0.26416022,0.22777754,0.021271951,0.556413778,0.015246772,0.538684953,0.959966641,0.497610192,0.107765682
76,0.241534686,0.70738761,0.437815504,0.789066872,0.953425551,0.853710831,0.558598816,0.484635034,0.366988787,0.4311806,0.349841992,0.844301923,0.726142229,0.416036717,0.374564291,0.041550823,0.991567412,0.432542752,0.45310817,0.192969154,0.974368127,0.907044711,0.018435605,0.322372518,0.026939756,0.627495086,0.535211201
77,0.046283417,0.648931898,0.814524208,0.711097349,0.322228145,0.85252305,0.263544911,0.336678332,0.050215361,0.969184513,0.18287537,0.811226184,0.565468216,0.296203977,0.276530829,0.203325469,0.193714675,0.110910244,0.933168446,0.094628285,0.867409681,0.304269861,0.793867999,0.393628163,0.691148433,0.536442981,0.874037665
78,0.285783719,0.778105539,0.8171557,0.223935998,0.130128659,0.596044162,0.860490424,0.621415408,0.343590458,0.514365152,0.684401098,0.076014795,0.108015515,0.037979301,0.565396895,0.09870096,0.820863726,0.226195783,0.099701119,0.791474295,0.338719291,0.378346115,0.281575237,0.602065071,0.552907066,0.209900814,0.830057071
79,0.269359112,0.917662857,0.737469535,0.757380169,0.395047153,0.945052533,0.084107727,0.280066394,0.200831858,0.843600376,0.488239157,0.466264454,0.974986123,0.807024836,0.30737235,0.483217234,0.478794665,0.77681219,0.436894281,0.134844534,0.285759115,0.614550234,0.535364532,0.606505096,0.262822377,0.181369717,0.130327182
80,0.37628973,0.903358058,0.756291417,0.763793768,0.109513303,0.2837789,0.253882333,0.046808017,0.415077111,0.531453683,0.722580164,0.012812582,0.668100467,0.297116296,0.443835965,0.562219298,0.770675697,0.355653043,0.605483996,0.366415675,0.433503131,0.520963252,0.979997421,0.429350055,0.526619355,0.354493115,0.772830113
81,0.411088311,0.76319446,0.408156413,0.003995396,0.156925143,0.46774584,0.909345002,0.306845479,0.00057616,0.053990071,0.707375462,0.995072173,0.720544712,0.056081348,0.511019438,0.342081701,0.050376753,0.419344525,0.142811439,0.24572796,0.630679827,0.324971377,0.955987157,0.586771192,0.903974277,0.543493071,0.753003941
82,0.339907897,0.605471213,0.078607853,0.446572229,0.102597729,0.081767116,0.148888446,0.453461128,0.561429426,0.040646363,0.079494334,0.991102059,0.647403279,0.04378149,0.895066298,0.256056905,0.229773009,0.559922762,0.04340935,0.419339894,0.743596524,0.421940166,0.883459723,0.485602486,0.676214143,0.12987982,0.842480417
83,0.070287344,0.511067185,0.345022156,0.04579237,0.821533873,0.688320647,0.006118825,0.20784128,0.519853785,0.83122197,0.117533503,0.308199113,0.168465255,0.529835041,0.117229393,0.584219595,0.561672276,0.210229096,0.82651745,0.770364592,0.089528864,0.42808093,0.987663618,0.394571321,0.961856046,0.089221248,0.864749187
