Index,O2,cellularity,theta_sc,degdiff,fraction 1,fraction 2,fraction 3,fraction 4,fraction 5,fraction 6,fraction 7,fraction 8,fraction 9,fraction 10,fraction 11,fraction 12,fraction 13,fraction 14,fraction 15,fraction 16,fraction 17,fraction 18,fraction 19,fraction 20,fraction 21,fraction 22,fraction 23
224,0.436593266,0.801127067,0.825975696,0.176101425,0.172266056,0.274903169,0.101211305,0.215930203,0.715307701,0.52320409,0.243857948,0.607206553,0.259396256,0.199535534,0.599847041,0.658481592,0.361036145,0.448801927,0.12727017,0.135508661,0.680742024,0.547614813,0.171022548,0.242323847,0.716812175,0.738660894,0.892039873
225,0.040194041,0.485776689,0.164280227,0.567972958,0.654143318,0.630412385,0.449902632,0.034074589,0.485227587,0.679148336,0.431892309,0.540250304,0.717727224,0.247594172,0.225068544,0.969383286,0.729128625,0.37351327,0.345329269,0.007338479,0.231527493,0.431169653,0.641641554,0.534956998,0.402953281,0.752319537,0.044772879
226,0.416401726,0.478925589,0.342655252,0.690436969,0.397909437,0.832590376,0.893617962,0.47435965,0.997680009,0.959613531,0.799686018,0.200883146,0.48574926,0.043258603,0.773346481,0.38538799,0.378319661,0.420860496,0.608103047,0.248534352,0.257733539,0.338130665,0.597213037,0.100116935,0.022310638,0.139803255,0.794731386
227,0.408529017,0.214730981,0.65915903,0.25008614,0.295254514,0.01412098,0.293244833,0.414905706,0.568169696,0.265835327,0.550758114,0.859855955,0.50202638,0.275148538,0.789334925,0.320487893,0.252900964,0.717198152,0.655892849,0.635552767,0.657116819,0.450895021,0.66013234,0.369427416,0.084420853,0.601089803,0.605849397
228,0.32023841,0.24567796,0.774652563,0.18840622,0.369435931,0.077435831,0.078823366,0.078401271,0.225521779,0.779534203,0.920059339,0.906322142,0.816301168,0.012543503,0.025484618,0.271342966,0.952798606,0.288389883,0.184401622,0.911027982,0.089140857,0.534776714,0.640474963,0.782286386,0.92366626,0.270740763,0.270253023
229,0.344469204,0.557136831,0.766224762,0.479667119,0.098413508,0.580750348,0.618320984,0.87662209,0.591486237,0.280639237,0.446129173,0.874701769,0.273378559,0.610951418,0.714765554,0.955302392,0.945105575,0.289482734,0.388734317,0.31283734,0.253531235,0.859952582,0.381450571,0.046661561,0.392989764,0.666026369,0.667285753
230,0.227270671,0.891749362,0.358305732,0.101662865,0.721351843,0.472313789,0.407223508,0.493161219,0.830734914,0.413605134,0.939802318,0.251694374,0.984665358,0.687775321,0.384330139,0.718173979,0.785467606,0.009268462,0.266508732,0.717182824,0.143354809,0.031324272,0.589188682,0.283673212,0.385390683,0.93993933,0.849154143
231,0.318990491,0.366034855,0.702264593,0.580510458,0.390335635,0.657870623,0.984048469,0.553066203,0.576631245,0.458129746,0.942157874,0.382934005,0.60400102,0.406230099,0.230080354,0.80182092,0.505472055,0.494782407,0.922151426,0.942667825,0.344763535,0.487490293,0.045775497,0.941890809,0.505464779,0.048960013,0.249841774
232,0.190039397,0.440748219,0.458950162,0.765302843,0.467649043,0.486514343,0.569026884,0.815062535,0.72829692,0.53351331,0.669824261,0.431492209,0.924772003,0.206587081,0.284585144,0.944198599,0.364672883,0.733121913,0.72769925,0.640448174,0.55955717,0.816635816,0.42722784,0.413819772,0.850894457,0.194394301,0.388791515
233,0.229717103,0.427473563,0.696246328,0.617808221,0.187304692,0.775058392,0.443580005,0.256797483,0.103613188,0.979863084,0.935783808,0.633547641,0.081875032,0.294060799,0.730218801,0.142244715,0.95230037,0.018541969,0.558077657,0.953501824,0.003201633,0.286778796,0.583200189,0.627213942,0.734486932,0.856720287,0.970312857
234,0.352334478,0.654354238,0.270134817,0.718258795,0.116042621,0.589477364,0.647710364,0.557250242,0.596672099,0.854289773,0.507860299,0.986498287,0.976359426,0.529091481,0.875050656,0.638452247,0.264586677,0.045717948,0.942260936,0.382644167,0.252108615,0.91979836,0.276154999,0.833684279,0.932684757,0.65724788,0.172966074
235,0.14608505,0.567567195,0.545236221,0.534256501,0.989479406,0.676123489,0.271262502,0.300599773,0.549614203,0.901340788,0.12145945,0.99455921,0.478415018,0.713433122,0.694253103,0.406639215,0.837542433,0.346178449,0.580378834,0.463953597,0.22825976,0.14514031,0.45980226,0.296277602,0.417168616,0.569826284,0.739435342
236,0.27325765,0.313144035,0.110629777,0.423103463,0.404934749,0.780915579,0.585541828,0.629706096,0.164823722,0.930782487,0.997825071,0.401343351,0.622560592,0.423669715,0.279890494,0.620961661,0.842539094,0.07289569,0.87427544,0.002217368,0.091182124,0.967908124,0.584669491,0.176421529,0.365591544,0.956402336,0.568064836
237,0.314364353,0.340589441,0.188883827,0.212254699,0.685469003,0.816086206,0.513185083,0.358069709,0.429696778,0.019228882,0.848806477,0.507524049,0.166686444,0.944689501,0.887301237,0.887132779,0.065037183,0.888643755,0.079981749,0.951936976,0.803374564,0.490638858,0.235078483,0.723284659,0.231616972,0.05072121,0.452601839
238,0.381850797,0.279923748,0.095344668,0.165697291,0.746436294,0.982031082,0.321283437,0.328072895,0.926807807,0.948947479,0.473216459,0.203355372,0.421481907,0.494964797,0.356035914,0.457273264,0.287454931,0.619804825,0.834900138,0.870599968,0.89677824,0.937335008,0.534153082,0.188033695,0.448327392,0.256538699,0.819347151
239,0.353218554,0.93449025,0.220528794,0.47521099,0.444437405,0.702416418,0.213836172,0.077913326,0.436644103,0.376276625,0.141023951,0.678922006,0.217054884,0.614568071,0.094285083,0.915228061,0.874516276,0.457491629,0.909689572,0.330477974,0.434256076,0.416015071,0.525835662,0.695230298,0.146187612,0.042629909,0.311499056
240,0.09146362,0.658022418,0.14683674,0.216059571,0.61210044,0.946557857,0.1985209,0.150670672,0.359099207,0.975625356,0.514060867,0.426297634,0.49430623,0.950856446,0.427504092,0.609842086,0.535345587,0.09903185,0.091128715,0.120891126,0.190669322,0.466166188,0.866314744,0.832937839,0.203985508,0.797822707,0.777175276
241,0.241085221,0.410076851,0.515387192,0.693271544,0.557723714,0.162477129,0.086055688,0.00330444,0.075134505,0.868506694,0.265019458,0.288991895,0.044229411,0.950236563,0.107019058,0.251748067,0.963293782,0.290769182,0.899894485,0.699901794,0.794997136,0.896278262,0.297839697,0.280280035,0.744555994,0.648644372,0.80060336
242,0.03144131,0.883089352,0.248468021,0.6055537,0.982104345,0.095703349,0.399640497,0.449375597,0.491890994,0.33504059,0.537967402,0.336700741,0.660017233,0.665836744,0.473403687,0.686682116,0.659562009,0.007392268,0.584840498,0.644601628,0.017515689,0.889333877,0.313943288,0.205464066,0.276825564,0.892288811,0.178441082
243,0.124508029,0.87779283,0.776187156,0.173096488,0.772428678,0.881189563,0.652071073,0.356528496,0.720286466,0.453060835,0.271588313,0.097328293,0.656327267,0.579938256,0.767322273,0.319358564,0.676351804,0.163421634,0.973191151,0.143930606,0.216858929,0.498546727,0.933732251,0.365562596,0.638182764,0.293595921,0.342739184
244,0.135482203,0.848715024,0.447231426,0.361368669,0.663048417,0.584817731,0.70788552,0.878921268,0.946347763,0.271142327,0.024587831,0.278486235,0.760054687,0.879175233,0.761079752,0.590869014,0.519216745,0.853376292,0.743911069,0.938637454,0.591409188,0.982536274,0.105802412,0.038938168,0.740515195,0.720051257,0.179871367
245,0.029162621,0.946425579,0.647635107,0.416502681,0.356105124,0.027617675,0.173957992,0.595784606,0.021343903,0.722850084,0.825454221,0.463976202,0.670871555,0.223717661,0.243264325,0.729041668,0.319613268,0.584306864,0.068680209,0.667483364,0.024086527,0.597897003,0.672515575,0.45961815,0.382614848,0.622525874,0.468117869
246,0.33857637,0.573191742,0.149072619,0.558954765,0.454394615,0.941649796,0.037551083,0.866593506,0.68022738,0.99996544,0.782027773,0.074002794,0.405984861,0.026586769,0.670644957,0.200799981,0.11290931,0.024360559,0.062369577,0.670441194,0.466812603,0.972220614,0.840338686,0.223723032,0.521344605,0.968910305,0.475707757
247,0.158140794,0.476358999,0.144126934,0.077195631,0.691036631,0.014892764,0.813546069,0.480866704,0.193382152,0.234205892,0.073774781,0.751250271,0.812924823,0.572020246,0.076641798,0.913857956,0.225241889,0.900923338,0.44903506,0.823506235,0.213178789,0.783874833,0.888969927,0.03656977,0.609353189,0.403627941,0.814859197
248,0.341948481,0.312217397,0.544475582,0.439211854,0.361967562,0.931302513,0.88726182,0.937980555,0.062402036,0.020392402,0.757974615,0.386695719,0.125327859,0.417754438,0.896106978,0.530958626,0.660544553,0.949362949,0.106511138,0.358332286,0.039010675,0.4973648,0.428504475,0.928490961,0.087933442,0.373456455,0.58948024
249,0.310292028,0.777468387,0.607617578,0.619383512,0.669004318,0.473512025,0.040936936,0.124657224,0.761593676,0.156578784,0.554207937,0.160717106,0.247289901,0.652815445,0.856237723,0.331089995,0.303798213,0.611811183,0.345936105,0.719593454,0.405780292,0.937549065,0.095609769,0.106127067,0.458887091,0.549338155,0.626397062
250,0.205040115,0.863890785,0.308698348,0.565661503,0.084212465,0.077722823,0.814741191,0.170240056,0.243766849,0.25980427,0.62794198,0.917857011,0.290528046,0.864449661,0.805055722,0.154400322,0.175657646,0.384414297,0.15175061,0.981764704,0.303076577,0.603837653,0.046326935,0.043657116,0.70100711,0.125794607,0.780715881
251,0.416152429,0.818565479,0.112527014,0.683158828,0.668316928,0.297727245,0.682082401,0.154077943,0.676104672,0.038311008,0.874123247,0.881435575,0.974130493,0.138674508,0.881829121,0.208684836,0.979504694,0.086645374,0.217134985,0.590511299,0.284215257,0.707277958,0.573566827,0.560957174,0.476191487,0.29446874,0.72136092
252,0.102090705,0.246748801,0.627864727,0.456511842,0.511234583,0.709194507,0.522088018,0.581500094,0.697663205,0.300434167,0.082510288,0.851591276,0.972789516,0.164087969,0.705673562,0.010282568,0.805218799,0.319663051,0.327370032,0.088901384,0.815308331,0.437668727,0.091651288,0.467968967,0.099772535,0.124204516,0.461453732
253,0.349336054,0.657445812,0.397547973,0.019337641,0.428234578,0.076170395,0.344852679,0.6961501,0.037753255,0.109176378,0.191414741,0.599482275,0.790352046,0.725555922,0.751437021,0.09233419,0.316703293,0.13844399,0.030604368,0.481665877,0.335839811,0.553081898,0.127286612,0.557055115,0.94500781,0.97106767,0.30779212
254,0.166724326,0.368534677,0.169626205,0.688610374,0.768177011,0.398690959,0.714394581,0.291441349,0.129770205,0.38910066,0.000398941,0.69506959,0.898898196,0.428712099,0.102900852,0.404505242,0.33340017,0.968121263,0.858979312,0.917892635,0.077680722,0.821996286,0.252321307,0.415759226,0.876296272,0.082701446,0.563726944
255,0.039193337,0.292041935,0.473031384,0.702030749,0.134154251,0.485619637,0.349152221,0.298612373,0.943902114,0.826461849,0.960924128,0.72796298,0.971821503,0.519389277,0.381827066,0.497029739,0.84631866,0.933017241,0.780345396,0.973114721,0.689372445,0.316403584,0.997133058,0.194850885,0.699002296,0.325442732,0.513111807
256,0.208883271,0.490214031,0.05121294,0.291279848,0.928539789,0.107050034,0.873124355,0.949668307,0.546827029,0.705670172,0.92902866,0.92859457,0.458179506,0.249653519,0.351790948,0.75919154,0.680706902,0.311054992,0.973936248,0.429989859,0.698193494,0.25047762,0.375064791,0.944392225,0.227323145,0.877843904,0.418872396
257,0.313450233,0.323031607,0.091344551,0.50782137,0.089980535,0.491170233,0.390826228,0.589468124,0.489378532,0.133360733,0.252194185,0.754541489,0.9802834,0.195521378,0.810131377,0.799546823,0.446191099,0.331918918,0.241291992,0.186826965,0.603350168,0.577156832,0.059884339,0.613435115,0.715238194,0.904641184,0.533195245
258,0.253380419,0.178050579,0.637089694,0.094641205,0.161914269,0.714190395,0.927964857,0.402559432,0.986260807,0.372194085,0.4092025,0.91854784,0.067806292,0.496703088,0.835339317,0.864565815,0.276936022,0.212300547,0.039825081,0.520236594,0.343068641,0.928856826,0.751894842,0.831869618,0.608257224,0.568743077,0.292465346
259,0.367393855,0.664990794,0.208273642,0.114754706,0.773110494,0.828604086,0.9424058,0.244673423,0.632172889,0.892672993,0.236755006,0.630122288,0.073781472,0.931525401,0.832747503,0.100198854,0.930922348,0.396479236,0.09863374,0.216942989,0.241158704,0.944288596,0.06243029,0.114053404,0.975334415,0.143507315,0.394490086
260,0.223382133,0.866022729,0.453983133,0.174271906,0.777698818,0.670202372,0.804836505,0.023089993,0.275949335,0.928020067,0.100721319,0.488970493,0.847945195,0.59465333,0.965626091,0.164987981,0.421315635,0.161552622,0.559820886,0.033146237,0.730150952,0.723534436,0.792191257,0.088317382,0.771421102,0.375669308,0.898748682
261,0.079009847,0.738469857,0.383899519,0.746005567,0.714179982,0.094827874,0.730279995,0.682443785,0.694514063,0.574883905,0.033714089,0.424835402,0.714750479,0.908898408,0.740306575,0.555281483,0.383731378,0.186880897,0.018958005,0.356185786,0.15882783,0.64118538,0.376970503,0.789654769,0.498856448,0.927537727,0.094852034
262,0.27331531,0.876197686,0.241871301,0.248915862,0.995119473,0.495122992,0.374103701,0.580695605,0.348049941,0.616049127,0.901430125,0.713109597,0.763060739,0.801903452,0.707173527,0.544523597,0.556081443,0.139655621,0.480994853,0.856001062,0.515014412,0.317020271,0.987018315,0.957365231,0.114549411,0.071437434,0.639264577
263,0.139396058,0.435294947,0.631757281,0.228965922,0.996007561,0.504166547,0.366329205,0.355549333,0.785111979,0.592788561,0.424712402,0.414216362,0.751622474,0.773079293,0.948144544,0.238810928,0.983103284,0.983535329,0.116711753,0.065683258,0.83087113,0.720322231,0.549957985,0.540179726,0.852419247,0.514146672,0.57314004
264,0.064905841,0.508880849,0.08769094,0.532721319,0.27643819,0.341081086,0.818903364,0.148315268,0.681299067,0.710873356,0.04861918,0.121007643,0.236913696,0.035810729,0.220610838,0.545958543,0.692316173,0.570389656,0.258637322,0.734657102,0.452980757,0.696685553,0.705586304,0.600870476,0.572197437,0.641946893,0.986323822
265,0.134917464,0.702090532,0.613624279,0.258148724,0.93833873,0.674470534,0.262506259,0.458538572,0.905271623,0.497437729,0.683708032,0.868717556,0.372307963,0.737355693,0.796255341,0.894887214,0.362944716,0.25524921,0.985663417,0.233997349,0.57565882,0.687871682,0.037014557,0.266806327,0.244004325,0.709359412,0.679461218
266,0.291861611,0.195405755,0.629989739,0.377328659,0.474612218,0.134701486,0.587405568,0.648741524,0.766636821,0.95452843,0.022362723,0.512460723,0.94068832,0.992710784,0.132677977,0.632425464,0.09922209,0.153456583,0.25194304,0.905584323,0.084587381,0.139908965,0.363958046,0.941022445,0.719480923,0.500747661,0.188955888
267,0.087018168,0.929491607,0.778681077,0.579335741,0.645692455,0.414411119,0.737436105,0.431651223,0.252315643,0.254200662,0.043991571,0.901707842,0.615493026,0.38989815,0.650257093,0.272954271,0.502231914,0.256427393,0.092891508,0.300568652,0.844574793,0.921059019,0.287352728,0.472180787,0.465955356,0.035177484,0.029098598
268,0.067677333,0.716400938,0.727070405,0.693781092,0.858460129,0.648984273,0.071885013,0.166043569,0.090272725,0.732539643,0.226037126,0.585843888,0.697849181,0.835308282,0.721940888,0.62931666,0.720512861,0.214864416,0.130433121,0.509871323,0.182065063,0.090035055,0.784188815,0.479202266,0.173443965,0.033001338,0.669215197
269,0.297434587,0.561202201,0.104290706,0.580986663,0.894469831,0.032979716,0.987214105,0.995790835,0.62755389,0.330080634,0.279351368,0.94261306,0.010615251,0.299024676,0.136434526,0.401970468,0.092075732,0.855715677,0.168664348,0.269352982,0.849629237,0.804895203,0.032668303,0.730600168,0.972494116,0.772141551,0.19013742
270,0.38517179,0.447460202,0.787159213,0.241282056,0.496739553,0.665954829,0.491416701,0.747673937,0.192306118,0.411022258,0.158095634,0.26926143,0.299519945,0.410059151,0.768262342,0.303286289,0.051853535,0.171739114,0.742362924,0.754920935,0.395142188,0.238541807,0.656235849,0.480282723,0.34257709,0.54467958,0.587364539
271,0.162255366,0.877976616,0.666930427,0.259157068,0.116799563,0.026975972,0.098958418,0.017718146,0.308123859,0.001949985,0.682566545,0.573534062,0.716395647,0.86682192,0.927299331,0.368959322,0.741879831,0.868446112,0.97076492,0.759958984,0.390399724,0.673227201,0.836313719,0.966429272,0.967108544,0.337606168,0.064622101
272,0.258903526,0.208773057,0.56321261,0.16676772,0.52480015,0.050027056,0.765943459,0.209655398,0.797537096,0.994082568,0.270524996,0.191838484,0.614569137,0.943237132,0.642178475,0.917496247,0.930196879,0.109446104,0.963610732,0.820402547,0.073678298,0.757817479,0.215819518,0.123840245,0.670284205,0.768121031,0.503142815
273,0.311299268,0.661660262,0.798012607,0.475557042,0.865773801,0.16552472,0.178629877,0.148950613,0.210621507,0.441318347,0.280257935,0.604853993,0.41135104,0.608588731,0.679310034,0.571752765,0.594205841,0.661754107,0.555565003,0.848620252,0.513077334,0.771238109,0.753910283,0.091678251,0.644505629,0.291915401,0.759598884
274,0.328405289,0.405722729,0.381564622,0.169059253,0.883053711,0.160963511,0.980278366,0.029637502,0.396374279,0.841324747,0.312129255,0.46208117,0.679114201,0.385958611,0.800788705,0.230698386,0.949066018,0.399648424,0.278085999,0.63605843,0.094295962,0.872906233,0.863562504,0.070554893,0.057358573,0.205597868,0.54205118
275,0.247130445,0.56641899,0.476399902,0.621179676,0.486971395,0.40232857,0.823352883,0.375403322,0.691580192,0.280937403,0.972165741,0.833052983,0.169547147,0.925166953,0.821613572,0.896581496,0.429354364,0.167008148,0.097090637,0.167087933,0.040389293,0.59952776,0.715688876,0.404658619,0.601519484,0.432249078,0.261958231
276,0.391245413,0.887653717,0.145322286,0.570665136,0.178394682,0.802384739,0.700973764,0.512308844,0.739927475,0.879031565,0.982561144,0.64633277,0.987902835,0.79557968,0.718468874,0.978478988,0.712513345,0.530377195,0.232533742,0.606762137,0.693148561,0.513796441,0.684830694,0.777115969,0.1077929,0.966063787,0.142812953
277,0.154122361,0.443344838,0.593924385,0.185490985,0.357651316,0.068071853,0.493670595,0.955221792,0.433743662,0.753107422,0.496671115,0.221159808,0.986742324,0.607384462,0.124009374,0.499176901,0.475815688,0.915043331,0.179356301,0.593425563,0.035637539,0.851600377,0.176105021,0.355493315,0.41630335,0.472909625,0.228792818
278,0.438937433,0.789089494,0.636474386,0.350796819,0.183932093,0.430504988,0.672130283,0.428066879,0.003160046,0.428228814,0.416585054,0.624343023,0.056272378,0.280336408,0.643095131,0.839939371,0.540984516,0.134800988,0.339402127,0.120161529,0.194908482,0.724749038,0.561325634,0.022967268,0.624306184,0.233669109,0.880463734
279,0.097189461,0.182123739,0.13356557,0.731526067,0.453665326,0.977686797,0.933754924,0.145822726,0.722331738,0.044773176,0.533453507,0.30898643,0.12484636,0.077170326,0.667458617,0.710268274,0.610863716,0.991970117,0.090819839,0.951125416,0.329332343,0.34536887,0.034680312,0.343403202,0.383924286,0.463473935,0.235841517
280,0.205958205,0.284249038,0.789869584,0.118797058,0.984903093,0.663473341,0.178038952,0.737386996,0.467236592,0.712120467,0.205199544,0.642575362,0.638590428,0.669367998,0.365702176,0.743186459,0.782164591,0.278172947,0.60253269,0.913375647,0.73106461,0.176113029,0.306101066,0.156343474,0.7310289,0.452176623,0.69500364
281,0.254750052,0.523199702,0.141884748,0.434939032,0.159922864,0.790150831,0.727623239,0.997394069,0.537273488,0.436886933,0.892749311,0.234410728,0.234320247,0.751947253,0.900873477,0.281629502,0.578717584,0.852406655,0.551056151,0.252161191,0.185259596,0.178591096,0.420295259,0.754380119,0.74871338,0.852905693,0.713044589
282,0.433298467,0.679098637,0.758252416,0.288016838,0.53568844,0.315563917,0.60060708,0.491213294,0.731608486,0.305398387,0.401192575,0.265158298,0.471900762,0.362103825,0.63208775,0.447478939,0.645504241,0.561026642,0.707092314,0.499873099,0.101590427,0.216407007,0.89062154,0.575377391,0.004959112,0.854551691,0.454222352
283,0.15376202,0.383477199,0.507114015,0.143927153,0.359950191,0.882897534,0.649870416,0.263297109,0.345693168,0.938828921,0.590275514,0.690450614,0.469324916,0.670381856,0.006855362,0.307101001,0.846770447,0.83956282,0.933723744,0.723052697,0.022524713,0.564175239,0.731056276,0.867368163,0.285087877,0.746446619,0.097115627
