Index,O2,cellularity,theta_sc,degdiff,fraction 1,fraction 2,fraction 3,fraction 4,fraction 5,fraction 6,fraction 7,fraction 8,fraction 9,fraction 10,fraction 11,fraction 12,fraction 13,fraction 14,fraction 15,fraction 16,fraction 17,fraction 18,fraction 19,fraction 20,fraction 21,fraction 22,fraction 23
162,0.296650426,0.358724851,0.311491323,0.782675334,0.903472089,0.476799982,0.688885325,0.600916748,0.569710498,0.224016132,0.895788641,0.964642072,0.035239048,0.789734986,0.609722101,0.604548265,0.081383202,0.014660566,0.892099993,0.668790421,0.824497895,0.476335936,0.54776948,0.877344963,0.259674541,0.478025067,0.056033176
163,0.427966231,0.856212404,0.174766606,0.265735215,0.286102701,0.152854772,0.853098949,0.679712442,0.66667429,0.904810459,0.426477756,0.809075888,0.435923081,0.225518302,0.794677638,0.781162707,0.017841592,0.395314248,0.175517618,0.399061576,0.889728105,0.318027245,0.419235818,0.89901583,0.501246513,0.022446815,0.132569055
164,0.351023492,0.607530554,0.418105599,0.255757725,0.199523139,0.034153597,0.329391189,0.950250633,0.979563891,0.481139809,0.797370403,0.171028498,0.596630262,0.37016365,0.129945269,0.453016406,0.309919817,0.711797295,0.322414232,0.161204471,0.741921627,0.376612694,0.97781988,0.333514164,0.887398575,0.350082666,0.93045731
165,0.243508805,0.762480956,0.590040718,0.529845374,0.234501511,0.397320607,0.758785094,0.911488201,0.426724844,0.593993201,0.402848193,0.919684158,0.301938591,0.989999126,0.979337016,0.4685602,0.328476725,0.846446587,0.736817153,0.970724313,0.818043936,0.0587262,0.179811639,0.37673757,0.861235127,0.505777287,0.480156666
166,0.310785295,0.548367103,0.296030708,0.181592959,0.699702448,0.587208396,0.356532297,0.502695421,0.927885041,0.491657558,0.749492457,0.522820203,0.312382526,0.010720061,0.089336354,0.332489185,0.804963067,0.333923722,0.927215572,0.286492102,0.827813968,0.159038044,0.329745186,0.354106474,0.001499326,0.82345242,0.92729286
167,0.205886233,0.706483725,0.731505934,0.343998869,0.507439087,0.339501253,0.985990284,0.849797886,0.413799886,0.54282815,0.655951724,0.869930637,0.356567482,0.033667542,0.194937259,0.34464165,0.331569268,0.097353901,0.977102542,0.01691846,0.503394431,0.609106915,0.393294251,0.272842855,0.307621729,0.893248889,0.613734391
168,0.340873589,0.401970298,0.424462733,0.251509039,0.093673316,0.407614428,0.943366203,0.343432586,0.535223261,0.373049641,0.276981184,0.524843624,0.5886159,0.058391804,0.983152357,0.785671725,0.137670061,0.399022795,0.278809051,0.525957655,0.768261149,0.419902196,0.357713591,0.143500972,0.697504319,0.599287333,0.367891339
169,0.370520151,0.260121263,0.484441937,0.656635676,0.571321519,0.463985705,0.984874009,0.689240496,0.574346908,0.989698212,0.219843277,0.906754752,0.873850157,0.422416963,0.422572287,0.300993302,0.048536385,0.57404626,0.568592607,0.411982443,0.429628043,0.240908049,0.861309726,0.00934903,0.603448741,0.573735307,0.356240325
170,0.150338566,0.274715544,0.727344055,0.317415006,0.541509153,0.301459823,0.349674255,0.541727471,0.118355336,0.077976291,0.730129332,0.735189408,0.61980282,0.244169124,0.933288864,0.565251216,0.587890698,0.94145997,0.531906542,0.876634339,0.89398062,0.177954647,0.844238772,0.820606063,0.188762213,0.026454584,0.602364557
171,0.256656459,0.90614383,0.50283625,0.703304114,0.448585035,0.099552486,0.957233405,0.460975398,0.734624955,0.620607086,0.560519124,0.32432786,0.448793084,0.442147844,0.593212034,0.908343743,0.531212239,0.281364018,0.938998148,0.852709662,0.79822484,0.517460813,0.065858121,0.259027394,0.76941525,0.650857177,0.447490049
172,0.209145456,0.816823024,0.512030139,0.660526155,0.279096416,0.465097073,0.637958024,0.253529936,0.568568431,0.757403248,0.289457658,0.740341954,0.849365733,0.883459835,0.788730998,0.682810265,0.190156408,0.072284784,0.786275144,0.780463603,0.337542323,0.127308153,0.983344857,0.620658922,0.487285347,0.610034299,0.443246686
173,0.146269024,0.381364364,0.808905234,0.151971159,0.921880219,0.154078968,0.596235023,0.694506382,0.575736899,0.488844465,0.470945666,0.203047257,0.549508444,0.170176241,0.57542103,0.359069991,0.151241211,0.286476249,0.459165342,0.451987546,0.874213657,0.873700938,0.941041778,0.333097693,0.504571842,0.077098858,0.288360535
174,0.284062514,0.477524375,0.117522721,0.055376291,0.860340401,0.55843344,0.110166753,0.675347069,0.04087359,0.98740016,0.337012107,0.379903068,0.967133352,0.355458418,0.973746181,0.857212955,0.940857446,0.465054187,0.374379341,0.139580504,0.791837816,0.377793709,0.726337821,0.500302401,0.94315406,0.850764455,0.421634913
175,0.118771802,0.25360723,0.500882312,0.067296197,0.991840511,0.592680518,0.148102952,0.088601703,0.816402975,0.426327356,0.051777297,0.53728902,0.203044529,0.005515629,0.803620888,0.489527528,0.287640237,0.777873924,0.221346914,0.627819044,0.720484689,0.42335244,0.48000129,0.071592062,0.423671414,0.658783898,0.103737212
176,0.064972915,0.235984042,0.818428011,0.30621138,0.375473334,0.087401356,0.119548005,0.457085195,0.867263258,0.891285837,0.912993058,0.93310722,0.275762425,0.918330291,0.431214198,0.156694798,0.882154411,0.287831745,0.686931639,0.70343185,0.388291765,0.462417877,0.33145449,0.869277642,0.528281835,0.493176112,0.649534112
177,0.428197383,0.778438607,0.443202997,0.787891673,0.578161336,0.590221064,0.976061629,0.344340774,0.081484063,0.577716664,0.3757353,0.390464857,0.706046673,0.363325908,0.217908622,0.968006659,0.341221069,0.883013716,0.805314165,0.440377641,0.685686414,0.325571335,0.64456168,0.042773698,0.111831614,0.425423421,0.97511274
178,0.304661701,0.338501057,0.341734472,0.546813322,0.195581377,0.66482319,0.843202055,0.857675139,0.812281886,0.539553912,0.61187845,0.395795793,0.180129005,0.696348576,0.562893043,0.996310159,0.121081352,0.663003642,0.832798204,0.115381017,0.920626605,0.034867244,0.889416764,0.324611719,0.079861696,0.18696967,0.304412816
179,0.358978328,0.494135578,0.116029609,0.067417152,0.656545505,0.745631827,0.398185545,0.782112666,0.846631106,0.863247508,0.984313907,0.143972472,0.185502324,0.118831229,0.53605219,0.580829861,0.714857312,0.9108529,0.11276995,0.044125754,0.659405511,0.85687586,0.630459814,0.710858861,0.55038329,0.831740866,0.833950191
180,0.289280189,0.190287762,0.259773732,0.381663072,0.873031431,0.905486893,0.073005255,0.303032895,0.472868677,0.942493986,0.835625758,0.185403813,0.142443227,0.33933854,0.653480748,0.110286039,0.388458396,0.265280718,0.649004264,0.861264045,0.241886318,0.29725054,0.69963599,0.488957757,0.232719082,0.398676517,0.14121597
181,0.039351607,0.902965939,0.192108739,0.554240076,0.250783491,0.249695033,0.389154143,0.619735012,0.397842061,0.910387897,0.469160576,0.75847016,0.873276162,0.919190897,0.630439179,0.904396349,0.195409898,0.766551067,0.359535281,0.019780443,0.32648739,0.522197578,0.272935488,0.995335659,0.509226506,0.84420541,0.811022814
182,0.395865595,0.324800723,0.621986892,0.297029179,0.327649119,0.976243829,0.857177496,0.642615869,0.67505738,0.598861872,0.292956949,0.966585181,0.91352035,0.542621175,0.524581002,0.75764596,0.944933719,0.555620568,0.460893707,0.228524054,0.04706316,0.128583409,0.986331945,0.230415985,0.237309316,0.521192582,0.674674398
183,0.046704797,0.696172915,0.723001605,0.6033269,0.613921,0.175294034,0.431748947,0.445731262,0.354035715,0.067718091,0.641247775,0.275206661,0.929486418,0.322888236,0.458679551,0.395761965,0.137424101,0.164334305,0.004662197,0.484919214,0.122336691,0.278581613,0.46270942,0.502538599,0.285863712,0.01238791,0.016574464
184,0.247227196,0.93522275,0.562239446,0.537080937,0.572721659,0.395146196,0.200908903,0.587763149,0.041824417,0.071006716,0.235642195,0.50842388,0.668958313,0.563304658,0.628313381,0.77007244,0.275215726,0.106094312,0.161705801,0.365076486,0.806985265,0.285203246,0.437954202,0.034126729,0.054344339,0.36552635,0.640994341
185,0.316788988,0.483446995,0.288475617,0.303069099,0.493224918,0.401626284,0.953900219,0.482232082,0.450390164,0.252467003,0.490448936,0.264814929,0.306265367,0.373435551,0.983864105,0.10611893,0.983557235,0.946047748,0.766825379,0.103098996,0.517760709,0.979106896,0.177206878,0.074909146,0.561356814,0.36315488,0.082767029
186,0.079659879,0.850009691,0.628683633,0.460434091,0.814569414,0.770804514,0.421454305,0.213048628,0.015590449,0.663310228,0.094755004,0.819722047,0.860947263,0.140403835,0.0051883,0.3299309,0.216636733,0.209175033,0.254405011,0.894026582,0.725533654,0.997843303,0.658683636,0.841378979,0.801295873,0.551566713,0.548937859
187,0.427707911,0.625793273,0.805273101,0.200675548,0.939588537,0.11985655,0.422469655,0.965829774,0.767629698,0.960730908,0.720249284,0.744929721,0.114915448,0.12671966,0.183056217,0.846974767,0.094355329,0.656043241,0.163264862,0.229666587,0.24568453,0.451739322,0.001242976,0.970519057,0.567629871,0.023061633,0.505851091
188,0.331220983,0.656319537,0.268832417,0.28728444,0.110541069,0.578047128,0.436960479,0.261665499,0.120893384,0.74297673,0.753197395,0.041452465,0.884159857,0.186560539,0.523855941,0.002447156,0.021918336,0.041285562,0.748294602,0.782738112,0.508703408,0.082897155,0.140399089,0.216779566,0.301587456,0.377102941,0.848003958
189,0.18812545,0.93279432,0.619242392,0.160546886,0.595722767,0.641041484,0.779283277,0.324735862,0.355159872,0.413051298,0.499673674,0.542086262,0.986189972,0.086324655,0.478746692,0.817882494,0.163135227,0.661441613,0.111000166,0.042540535,0.186888358,0.715583231,0.224739824,0.491485614,0.879701961,0.550214511,0.451138111
190,0.412002223,0.913435974,0.121711354,0.207583545,0.525096645,0.172868338,0.326590366,0.133653932,0.043297479,0.503114404,0.710934745,0.467187947,0.374408344,0.201549227,0.869868444,0.899895092,0.666321069,0.156474556,0.00907505,0.247707179,0.451219541,0.885804711,0.232065213,0.721478376,0.312722583,0.612426077,0.150812534
191,0.206847752,0.619147796,0.768540818,0.370640261,0.20707216,0.004515099,0.176498744,0.545173018,0.646495854,0.376685996,0.455136106,0.588180403,0.896557346,0.020667242,0.572859805,0.871091325,0.236917824,0.352332163,0.471903187,0.810064898,0.482630313,0.773617837,0.647400228,0.819050484,0.123148601,0.488176093,0.147357777
192,0.212175642,0.616324923,0.176808755,0.145959693,0.317337308,0.035607477,0.297875179,0.930381898,0.239122153,0.555287936,0.92930454,0.335054661,0.941642413,0.108146464,0.114414751,0.750188142,0.177494934,0.771780283,0.104043034,0.250789205,0.83568184,0.218807104,0.390692475,0.550420608,0.258880284,0.708208969,0.196449254
193,0.12509298,0.281378694,0.660251301,0.61193912,0.402400258,0.769781934,0.586568824,0.877150966,0.412162576,0.692304957,0.347961153,0.05529053,0.902500796,0.996025389,0.646444947,0.844615595,0.18896501,0.125010129,0.775846932,0.395217582,0.989122698,0.28205357,0.341434511,0.972008575,0.34343116,0.103868943,0.143660301
194,0.220988194,0.415204501,0.122335064,0.75226408,0.773997972,0.695888697,0.926250114,0.900678332,0.822709169,0.034657587,0.429082272,0.052847793,0.266868064,0.56023683,0.482551791,0.702811896,0.140301125,0.749609872,0.467100515,0.150176388,0.150607613,0.748720091,0.130293334,0.542694258,0.823379916,0.414669848,0.339863256
195,0.16168019,0.898489057,0.30193899,0.363067825,0.082163198,0.444753317,0.708483634,0.958117548,0.676739442,0.099700511,0.688411236,0.949009478,0.351224386,0.45503527,0.032838956,0.681116968,0.577389478,0.533561138,0.058527792,0.715696172,0.393805004,0.072330374,0.042546324,0.215760247,0.687796578,0.998275018,0.630793536
196,0.359613373,0.170025838,0.061274686,0.336687266,0.686178775,0.212993798,0.066464013,0.388568294,0.671717955,0.120334471,0.583530619,0.807943071,0.913248748,0.349674977,0.503798043,0.478725182,0.968143785,0.957084466,0.019566297,0.164583183,0.60938596,0.237834941,0.208071311,0.518159109,0.619987781,0.72852342,0.979841121
197,0.315984004,0.322368996,0.427117739,0.085148485,0.978614787,0.155604398,0.327157861,0.207158019,0.328112071,0.987736428,0.467232823,7.11E-05,0.937663288,0.697013559,0.911902968,0.568525637,0.44198094,0.221826278,0.868527952,0.632833965,0.08700716,0.606964339,0.843825426,0.241385383,0.978125339,0.00717924,0.187452807
198,0.278826464,0.622086561,0.504228054,0.120353658,0.487999125,0.755635072,0.755554408,0.165558244,0.843922148,0.549657999,0.938561028,0.323856587,0.598708234,0.779877498,0.334577853,0.052828547,0.312212769,0.444574827,0.80976495,0.742296685,0.414268151,0.681385482,0.413716283,0.006072039,0.197719824,0.098837775,0.808358566
199,0.2678587,0.416544711,0.426279524,0.542331985,0.916873893,0.024664992,0.639127706,0.386589828,0.727258599,0.519939331,0.188165516,0.510392049,0.854503608,0.265177245,0.418384914,0.567331774,0.577835492,0.130899982,0.129251679,0.61309135,0.315041563,0.434126879,0.989812731,0.756155656,0.233724645,0.411273774,0.998339169
200,0.330418439,0.334738147,0.434057527,0.504603463,0.088795542,0.208957358,0.365811522,0.591669544,0.336002288,0.062856802,0.162812596,0.018685099,0.72244777,0.906856662,0.128082695,0.396485844,0.239501437,0.948087141,0.036577816,0.7267854,0.528294131,0.691774019,0.2237487,0.956209905,0.702841723,0.925731669,0.60302659
