Index,scpro_jux,nbdiff_jux,nbdiff_amount,nbapop_jux,P_cycle_sc,P_cycle_nb
132,0.046901072583695,0.522004305639048,0.53381307296144,0.016327657257377,0.049688492238217,0.919550372520194
133,0.007759151339701,0.307694050544437,0.303288023416715,0.604668977811367,0.296112017155193,0.361292236311049
134,0.655407497267946,0.705639418274295,0.736815147288774,0.751768425838452,0.710401966367257,0.989309007369617
135,0.94356828134202,0.259209340395732,0.588315328284321,0.256114600833958,0.796661316799438,0.099996413256196
136,0.23507442661205,0.314121464690451,0.096353049858238,0.896021419608869,0.281872972807872,0.376255950551699
137,0.183307025726726,0.745008412978123,0.467324150420595,0.288902442123264,0.917026418969676,0.766607095002239
138,0.980384299449432,0.271927584101699,0.919843462730061,0.724098134063443,0.174718252157519,0.134055538017322
139,0.417289805122946,0.593897935666133,0.087020262269499,0.313976221205389,0.738250044361396,0.351642951791221
140,0.940300368909309,0.746471983225071,0.594621151790206,0.633204395450182,0.639678059172024,0.273989017459179
141,0.281757880626406,0.356840558765069,0.11919480731637,0.436229647606153,0.456449893254183,0.344833589995189
142,0.715865091939846,0.353412754266665,0.210219130681003,0.735381942303899,0.448514869558177,0.570561332101879
143,0.807270024840953,0.973459732257447,0.52854266321072,0.921857417571898,0.634413186544125,0.455139976383157
144,0.119600569184999,0.034999800892076,0.646777356596233,0.066653778443402,0.412190877766284,0.585901049236774
145,0.779670678015051,0.76006982162346,0.58323600857813,0.720004458564058,0.040006867308363,0.062959189872949
146,0.208061045081771,0.247715352404995,0.315410715300693,0.857933089084993,0.074331020542659,0.559814922048203
147,0.438316721752277,0.489463202913393,0.548160367907605,0.177340767331684,0.138635970285863,0.863704881655626
148,0.173862238449666,0.063686129193231,0.662321665751137,0.216790224171479,0.185899575259767,0.325619286451974
149,0.160873100567856,0.691168787825113,0.102302902399926,0.063001355452194,0.783906275081002,0.775762847303643
150,0.263419208188633,0.72444325765901,0.448386576874107,0.590166802408041,0.110673447435538,0.280590845268511
151,0.176000564769768,0.519913232217824,0.035680038017549,0.840538081013471,0.946304433374536,0.963913617232817
152,0.599139488147744,0.255435928051741,0.421716349701805,0.062553461141513,0.674951573035031,0.725445568664614
153,0.375217793925156,0.46008838257901,0.838572273010127,0.044289248941373,0.26568364136768,0.154109316643211
154,0.27644710523776,0.840784355330484,0.897304258067812,0.608843445873517,0.284260720557675,0.828223008307806
155,0.238296347554508,0.148156819411028,0.152992222956041,0.767038926463004,0.851254544981954,0.379430033080089
156,0.241600242022569,0.829848901167048,0.389307899013166,0.613418160966295,0.461401445814489,0.749181996605135
157,0.767067084316167,0.597563908267468,0.52081276413952,0.462706984940777,0.821859750156546,0.562097140753707
158,0.674790970528609,0.756576957214048,0.267445505673417,0.695300562466999,0.90103807307622,0.14793207598601
159,0.289096301311702,0.344607945243033,0.685932804459133,0.199827827619072,0.244609510969239,0.474415285813651
160,0.40468595722928,0.029673489223057,0.013697323270821,0.280886005223474,0.372382032038586,0.170398876148935
161,0.227073034439689,0.424235778849914,0.510566717177685,0.233978334290899,0.685781280794764,0.05036887473029
162,0.291047389475598,0.171796804627046,0.778345182034569,0.056076059127661,0.966521960204482,0.167309128247241
163,0.037417399154826,0.752596108643074,0.372218887448364,0.030370633667117,0.171520732112541,0.041337154474182
164,0.072712933464674,0.105234126729534,0.270297732899097,0.772513260509698,0.79630125763347,0.173530795133486
165,0.484859048710398,0.979299164681614,0.911011693267217,0.345324791990564,0.549814744709931,0.347690198110382
166,0.24439365666694,0.811253617390459,0.738439445171589,0.961476728143217,0.891171852306042,0.503325312635986
167,0.412450725972715,0.109325503802076,0.775584781541552,0.836502677261062,0.386216254467905,0.218349229605024
168,0.430117721290337,0.074432587084176,0.159533103566157,0.84712893735003,0.600519583328804,0.412708209459563
169,0.797887004973148,0.013842284514744,0.720290388049186,0.513009540055099,0.942653004662627,0.692605867909332
170,0.077086285750117,0.29491858895822,0.921723774461109,0.471119380609031,0.531954103010776,0.694857651705831
171,0.049624039362388,0.510053411728655,0.382610350711657,0.388355398619565,0.5693883580834,0.00921901082708
172,0.543951820741794,0.827990202829963,0.960288846910131,0.661685286375789,0.526220857697682,0.37289585995896
173,0.923657054223971,0.813371002980157,0.351884354133472,0.957873757961282,0.750862574027804,0.648278820725797
174,0.996860608052394,0.309315939596738,0.101524703598818,0.424346458732808,0.382483334929583,0.68246453048294
175,0.637073949799588,0.639924083595567,0.947306279768678,0.744983871272194,0.92581693212789,0.995143528873058
176,0.680594804760977,0.911178766911764,0.089617756180806,0.289884303800312,0.628297016048256,0.481226580672531
177,0.976750553163244,0.767928483520124,0.718232839915975,0.180541148444896,0.776808030765625,0.607180927846214
178,0.164581282521899,0.081367542489637,0.340536682215063,0.498824334867628,0.352287771973679,0.765205063900642
179,0.585562074783129,0.488325121627424,0.293375869207173,0.128957653025684,0.057810914279258,0.017806915583806
180,0.748537550833317,0.312763242865066,0.453346976145287,0.255143271673598,0.267710732985237,0.851528626801134
181,0.002817848831571,0.763134632525826,0.655082956184108,0.854992514385358,0.225909196376745,0.799936497316428
182,0.781975207130253,0.790309361267186,0.802042681093203,0.959558873876394,0.658333056113663,0.467026421711428
183,0.988971982880816,0.368626071558904,0.948544712808163,0.419569481811682,0.219474370353103,0.266742915417366
184,0.159799824612986,0.668446730844328,0.958643748209502,0.31988040708293,0.504528024522646,0.868666675818977
185,0.068168151917503,0.079017122541844,0.682400027817251,0.995053377308387,0.95054638964936,0.048881060459088
186,0.606303895339754,0.944652953471791,0.935007541065951,0.740261848869041,0.291342829110546,0.011480015025082
187,0.422669102494602,0.462328145756056,0.283063105845328,0.946223284724283,0.546235986247366,0.171623954364534
188,0.431209450762517,0.433499801605388,0.050833582174758,0.933766327611062,0.790367866002911,0.242850655170604
189,0.871575027422328,0.668774840227146,0.186015254035122,0.948748717300733,0.202961383450541,0.805009373033168
190,0.455666512550367,0.403109587982014,0.469862338922453,0.190128932554991,0.320658234999194,0.467943743894908
191,0.314028457617885,0.67055804817019,0.088779134429722,0.484880812071939,0.149487439193091,0.307367049291573
192,0.461889874338894,0.695563010817234,0.893945631812634,0.412851366126028,0.507236846216587,0.991998696678159
193,0.640381485842235,0.750498701627946,0.516346040124853,0.227161981589396,0.666386200766108,0.788667783442584
194,0.186228874424153,0.100849497953048,0.172060292398921,0.524315733569016,0.537831080799971,0.117856464460936
195,0.169630912674882,0.7196513928549,0.612513601297929,0.591991557138853,0.238775670894182,0.920660257348443
196,0.78760211904829,0.295944623368836,0.46821161489403,0.988041927660119,0.969944117287924,0.58856328856073
197,0.021557274210893,0.073036773019106,0.585755611792645,0.064507934616497,0.968834995601487,0.350009116416896
198,0.464296478012454,0.863370665144945,0.267091802602053,0.834863316600282,0.474099244515736,0.52059962399414
199,0.223261319278353,0.470710094177788,0.584748315229859,0.084857699414795,0.291830626171921,0.928711558711423
200,0.51935637858898,0.354832335998608,0.155173901816311,0.316391677765883,0.138090021553384,0.804311553952241
201,0.617451150476856,0.128835197334221,0.470767258140705,0.005357150054562,0.148386969362478,0.171157988237896
202,0.834909672505304,0.23943986321944,0.317553204052802,0.799283559524963,0.282392583390379,0.643041248766435
203,0.412116748994729,0.537451660029041,0.500280609705027,0.64395093486012,0.625054743922721,0.192301636006419
204,0.559114920415844,0.689480483120352,0.509061309586022,0.569702933649601,0.603237480276694,0.729748005889522
205,0.268362592650175,0.650122973670298,0.866790412229341,0.561797716799626,0.874224165491094,0.543247714074136
206,0.850635643499214,0.827389350689227,0.744633262409605,0.394597346757604,0.003635789361928,0.528784839667963
207,0.019638509570757,0.759077013284445,0.476273746221061,0.709667791867622,0.568810303664568,0.008226723561258
208,0.962967167900175,0.707384792616692,0.138431096554893,0.899160653667527,0.420386025423257,0.822537432943058
209,0.010445192221472,0.909819259927975,0.301556253431289,0.711637369453418,0.703345931945853,0.356817419157845
210,0.401603173388813,0.02700462315722,0.120664663541571,0.403072703272993,0.376096645135613,0.480377352505292
211,0.660955812371354,0.150475578359238,0.012120924289085,0.828911381223644,0.849152877578106,0.411204784642335
212,0.832431001615014,0.082002786924766,0.753108523564492,0.88921940955145,0.290217813983952,0.700354599791193
213,0.717278976471184,0.902482973165208,0.465313789189087,0.670326631614663,0.586239664428553,0.01855975430326
214,0.073324825387617,0.960502548813387,0.442952458950738,0.1827932239507,0.958737111702228,0.237271731890398
215,0.692323045800262,0.35534578267822,0.64791985871559,0.43467981925508,0.78923916164493,0.840176092499305
216,0.960639609098925,0.67664104251734,0.86387566337811,0.487903487787182,0.657105268603726,0.015254997492271
217,0.458963923040353,0.949698045154181,0.247120819282331,0.892448573856288,0.970231411341945,0.65740029330985
218,0.595068677110589,0.135157524880368,0.881160012444434,0.158575383721036,0.121511384294206,0.758648478230589
219,0.818444753285509,0.649558140624162,0.47069775747254,0.945555873615804,0.408274653127142,0.924336105924449
220,0.843841664759924,0.182183258995116,0.403937886283504,0.825183726290325,0.859196029002065,0.883005707086213
221,0.951463834493214,0.963671346047558,0.290385060963875,0.615480627822691,0.915000875717135,0.41734443597734
222,0.000442226004634,0.797244617562803,0.953844868509863,0.805629948044435,0.317144503301788,0.434299732249401
223,0.741356489361216,0.137293502276486,0.689417223898726,0.28650482278558,0.342698517023773,0.768220103356566
224,0.503755258073662,0.327464093722697,0.093246779504771,0.409298075409842,0.878232818093803,0.284362997640268
225,0.356459839745514,0.397109105207518,0.101251451306288,0.293758361864359,0.272748028730931,0.152611692532381
226,0.755719650423765,0.148824879900565,0.009207460758847,0.146406102699409,0.247834136632315,0.7048424328965
227,0.367036887421123,0.658594922365817,0.979892314972856,0.373261019266126,0.304417043799942,0.734939662696897
228,0.982258077120959,0.610197419228424,0.846184107647107,0.58786292284464,0.136011250311973,0.566155295802827
229,0.129128041271076,0.327024680616363,0.085606243403501,0.333929836641289,0.141183812806334,0.016918374063859
230,0.365729836133359,0.530410553208905,0.415872395834993,0.461653663551567,0.153452928534429,0.567065522093409
231,0.22047902156025,0.476835416567097,0.269294662895173,0.004210745083381,0.551226720307412,0.64501039528507
232,0.950648164017318,0.693770460428548,0.108896469104237,0.316555128726558,0.581968372795626,0.960178537681286
233,0.198030236271438,0.577962496804549,0.164939818894123,0.404489631097624,0.764190514901468,0.558189110761524
234,0.370638124100605,0.592108173469533,0.11450331231566,0.537518585473783,0.680693529126368,0.977037215121108
235,0.045370304326301,0.502784957749414,0.775859656930388,0.478405183699857,0.297585639346291,0.530371688101793
236,0.608236722585798,0.806811587963828,0.617548671010103,0.308613324425689,0.836579945703026,0.935837327606341
237,0.409703667918362,0.443367595694022,0.796340535478183,0.104477047608877,0.861230949210298,0.073817630541857
238,0.278331917414437,0.846732055565483,0.45551931350161,0.074521558540347,0.195184058665149,0.754933355119716
239,0.600190487285011,0.047995037173491,0.004581278348987,0.362167070350872,0.160467101083527,0.483257640966475
240,0.88221589898561,0.344258694539345,0.939363670136412,0.617354419625744,0.069631003932947,0.488303799515941
241,0.593091966127348,0.17853714257221,0.480047077874014,0.529420597946549,0.892150669583276,0.831997573254346
242,0.737495962970409,0.441292667840777,0.067115248697548,0.002099926333963,0.378869939577192,0.640237000320075
243,0.006864925539255,0.004724271297697,0.357346400386061,0.586337891954915,0.764613622044653,0.960875507477244
244,0.459307056057084,0.956274250645208,0.484199321346131,0.189070807137224,0.358980250244421,0.950367120304525
245,0.308071882871733,0.329960231873213,0.968683263772859,0.211218851696098,0.415896320246827,0.604449057373114
246,0.54328108111631,0.998896637751143,0.922444734712273,0.826679917254266,0.425366635649458,0.301017997621199
247,0.517389143125775,0.357273351685028,0.526141705931586,0.163059345004144,0.100572503069477,0.034905468575863
248,0.715659953496254,0.977402469815766,0.319270473772384,0.393212296823503,0.509533155485904,0.298872976709443
249,0.115747722300564,0.796266014391887,0.05717026678257,0.54946392579217,0.137203643193815,0.155487168860799
250,0.577089527752778,0.088576770266219,0.884746398396165,0.975009351274753,0.451870728079754,0.20666946485869
251,0.837695707385057,0.328283401001495,0.825652513396059,0.352757724196343,0.590730824105063,0.146279929448014
252,0.597455178518891,0.224434929761772,0.585551816826769,0.459760096335981,0.368565733892537,0.059385400784992
253,0.452410606367976,0.266969448254541,0.606313379484677,0.046736547004029,0.875057755506261,0.084239531050909
254,0.50324461050127,0.539318454129318,0.133746157738292,0.326744936778128,0.927299718268148,0.680926215163234
255,0.712378764585749,0.546573844012916,0.762402354591825,0.635512233855764,0.735817838658523,0.021175120336767
256,0.865764159117842,0.927326879707107,0.911914961505893,0.26006721956809,0.492243569360852,0.444718473756395
257,0.607770798539615,0.726822298399771,0.158453091877292,0.534505904007862,0.621318046422437,0.09327335614508
258,0.480197991898999,0.216758830301878,0.027532401423946,0.059731883543212,0.802111661893219,0.52244473144282
259,0.56351531995407,0.76656282735543,0.04592631368405,0.803281872424972,0.405160778066165,0.869507213493122
260,0.728170082664938,0.316274090130562,0.332447644518824,0.580472590646399,0.410671880128267,0.595498080727513
261,0.311936474371273,0.968683043739901,0.012490456088033,0.802457702216596,0.409080071919304,0.557268583181494
262,0.228456969751384,0.18611259698615,0.297988056748062,0.618807869103889,0.181463700692747,0.647551016942066
263,0.824879666888486,0.729738136080619,0.314339381147175,0.205459113021367,0.061541745339236,0.250272017219771
264,0.621424872083655,0.757232091559452,0.879624601585999,0.895575147664513,0.438782612748703,0.484441676742958
265,0.727302729023466,0.436451049780672,0.847435228836137,0.352952639648207,0.549206296863238,0.859274935814447
266,0.748747510464483,0.712363855159312,0.218320257761188,0.287443985051562,0.045953159292388,0.651745947888467
267,0.042676104968385,0.254153210899393,0.445349899430601,0.112583919297129,0.638673345958559,0.205098461653538
268,0.394745408433151,0.04343382079546,0.899070963945215,0.725178739038956,0.545150934210054,0.915483273634624
269,0.240583367294798,0.516764664474483,0.391190030952977,0.272404133429974,0.635112943795332,0.776626616080565
270,0.539045128604325,0.388460385944465,0.222042584477031,0.34683756787554,0.830959802392236,0.579365273837882
271,0.875872506572136,0.274661546485166,0.552613955059093,0.166339139285305,0.805097898627878,0.784225215991117
272,0.648976404592015,0.706153914398339,0.044333878975532,0.67931642831489,0.475369767576222,0.264049737622099
273,0.632122629158867,0.538288981209314,0.017937170353753,0.667549969862871,0.937733558801227,0.556353915050083
274,0.297265528368082,0.184598447115504,0.985985765167614,0.792293107348182,0.471968660762256,0.437759249310303
275,0.735472957119995,0.762158137568526,0.860652264901259,0.297200784478356,0.084667605759436,0.289858264157598
276,0.179054117263037,0.505956184484066,0.087804501788215,0.636853666500952,0.655038709749295,0.224458564993127
277,0.739413987308821,0.167781557135559,0.354637722309456,0.674861457046935,0.407798710287707,0.156911417204379
278,0.01107500389612,0.82621866962091,0.516797978157042,0.501403138761582,0.908338282187068,0.336236860170214
279,0.399498780996006,0.121483955910721,0.637821195048369,0.659949723697377,0.613499137243319,0.090649842306419
280,0.805668509491073,0.264493706976052,0.857335186818451,0.939505388185437,0.601202588042373,0.10759085044568
281,0.785408640694048,0.260138666077939,0.408619060876255,0.702750642239465,0.795711488655861,0.385156815207063
282,0.750972019794127,0.511861841202801,0.413429188013087,0.821193206536314,0.786171161958855,0.335040723248953
283,0.018403668462849,0.533686746017022,0.019669661916014,0.823402011950448,0.224374518871379,0.053458328407741
284,0.323063643319415,0.293356085147956,0.99169845408612,0.491764256894196,0.882321310700867,0.553935833810682
285,0.176799686312525,0.776687976386088,0.574377159044567,0.956288373779063,0.956795269223086,0.481930943355045
286,0.920900616598299,0.723377870663988,0.668373392299548,0.950344111352445,0.384591348729748,0.498250124467166
287,0.983793990323884,0.595773189503926,0.594034778526723,0.369306812212646,0.736637527882948,0.571192378966871
288,0.400531965140701,0.91871920307683,0.401140353350296,0.737008615269675,0.838565080789978,0.598864275919206
289,0.892491400334643,0.66677196800723,0.369231786954046,0.439802811295985,0.784818235725189,0.45681444559733
290,0.784254591423357,0.37198067919116,0.237360222994093,0.596193704807952,0.661861751679953,0.281515024004085
291,0.993053682955721,0.907592256970272,0.735373541666351,0.908032586292628,0.063674923323094,0.62958269159982
292,0.935350832906262,0.171410184744228,0.833907792960669,0.844723778455802,0.06684928172232,0.9256223893068
293,0.054390493951897,0.61969638755177,0.628573834680772,0.021307712162216,0.316029611986556,0.593927211239689
294,0.762875384690551,0.414187682848406,0.425069115223147,0.68064752641735,0.565326564709357,0.38136660249715
295,0.854123685231274,0.590266372011168,0.759595250841031,0.250517011198181,0.397354167784773,0.683606629904078
296,0.425199460729583,0.476058356337748,0.663003497129503,0.365791794723055,0.928162388861729,0.074768724884677
297,0.770551190261723,0.747310616312326,0.35606617798537,0.878638372882462,0.104753908461277,0.11444396130501
298,0.540013219469924,0.300312824880088,0.496222576736337,0.68609433542029,0.568233272246786,0.541000542289364
299,0.347183839154709,0.334179419564961,0.888461785634677,0.584515834798417,0.365516943439491,0.43323163507484
300,0.64830947609414,0.331127657283753,0.486847217082602,0.210607187806301,0.586591855773353,0.217204057469422
301,0.477522853965996,0.554512382997557,0.920977434841672,0.247048435414023,0.487708789893385,0.423227157869198
302,0.05328668918257,0.984214813425899,0.764224131202354,0.293023948092936,0.05405011340273,0.81829422151571
303,0.151193951301588,0.041558976523261,0.284434511021138,0.132954829438926,0.009404300841547,0.641065398501263
304,0.955321356903689,0.654792897137267,0.964570326655471,0.67523767977775,0.961917093089935,0.406185326668729
305,0.926467676064802,0.998473941053035,0.167511996868406,0.24625874042434,0.899293819771264,0.736834501252944
306,0.633996875922029,0.214678252919409,0.478497592970345,0.843205830492676,0.147142522744717,0.293872673738347
307,0.604882061138684,0.66597846239469,0.949540939965188,0.808107443083804,0.685067232921645,0.862976361385813
308,0.524372190591696,0.456393028661082,0.362944615658068,0.354235372918479,0.923016712632392,0.678444016059557
309,0.78064860893105,0.524532452551419,0.820156148510193,0.061074312583683,0.807657796737417,0.912948162311818
310,0.712096590074645,0.159522687994624,0.896817621111623,0.980223317098973,0.79323393920132,0.892487529440801
311,0.475230582445548,0.323006743787071,0.889354197735638,0.603838504575403,0.364918465928019,0.593176758653638
312,0.979527072168271,0.506526130240178,0.995952912997861,0.616214735635418,0.311441537185458,0.357449717302486
313,0.458532446563326,0.564413588188464,0.15197426027975,0.911614310008508,0.393490105412601,0.825000549005855
314,0.985921220058057,0.056766718397971,0.7218352508366,0.99651800021304,0.714757054242002,0.755204104111824
315,0.786666764203353,0.412739988965281,0.494788287855704,0.530201723877871,0.065820737475832,0.315078547053651
316,0.894435160754479,0.878922973362449,0.250311657430571,0.811209614936997,0.307990939579232,0.980735193746138
317,0.81096585448572,0.58862464318889,0.109962630348817,0.014749874667726,0.821101423404254,0.817095797650335
318,0.336742083187896,0.44413344197348,0.937347351274117,0.29494113781728,0.485681039509966,0.855470569099226
319,0.956282404719216,0.864614282220465,0.752548320107168,0.971282360143618,0.97343139228138,0.303898829350352
320,0.24869909650808,0.424950328828262,0.705734299856998,0.331059802708873,0.218466574055348,0.162012848829755
321,0.581684153744346,0.859644116067347,0.247703313881849,0.007502966537125,0.623480362528279,0.951949897476777
322,0.168521141471776,0.896291826893041,0.587322144980834,0.123676001804276,0.853273630022414,0.119188425897773
323,0.897133556567368,0.002966535689694,0.546382489823935,0.773947935955959,0.424977574705179,0.637940455285481
324,0.298277566274006,0.887506181900278,0.959577704692886,0.616765139919521,0.667271396426536,0.03073988451445
325,0.967066660005939,0.815640937167012,0.503543890890069,0.115003813007028,0.994232479674779,0.240895542378161
326,0.426217124364552,0.561110305402907,0.925055149199853,0.132338887142354,0.523088016888717,0.544378436570357
327,0.135279860677875,0.989597730700828,0.084143457176588,0.212396234222007,0.147744460815255,0.713855421346325
328,0.523431966636748,0.596681124400993,0.847944492415325,0.776495883910251,0.347520015496393,0.065488870416183
329,0.853032058968267,0.571703388764583,0.088164861621032,0.571242117947813,0.334931254161912,0.779025874390176
330,0.289486730422232,0.6652123015834,0.472474331445274,0.222891151853043,0.905147213821504,0.329116936929802
331,0.931722333736106,0.987190430447263,0.313537013657499,0.500397287257963,0.564624972567025,0.781404329236754
332,0.445438211927519,0.057216676802721,0.097629490161745,0.350834695844147,0.855454701562312,0.944679047668295
333,0.956999843646691,0.606712238186128,0.079497196048474,0.780302717253445,0.465579104915985,0.882351029503527
334,0.587167728257386,0.611298230845361,0.04387240114584,0.410213810355451,0.090413589194042,0.687592715674765
335,0.744499655791231,0.4887373206775,0.393000566488412,0.416409415310658,0.344529188721298,0.207547043931701
336,0.736499719814126,0.941006193251823,0.591565104246026,0.10010447081059,0.091189386660053,0.602931321788607
337,0.276420709769084,0.187904749910502,0.192008585391554,0.413552190556445,0.611889239067437,0.57303582207974
338,0.047491209489569,0.011479820726671,0.081555955751898,0.642344987698917,0.880600529779696,0.40936726447607
339,0.644421678759427,0.33947134474028,0.060060919868928,0.19293119738806,0.592056794491811,0.836519069603879
340,0.420629625521191,0.806120689937695,0.09682102314319,0.317833653349612,0.829565908506186,0.730362211740626
341,0.905588431335773,0.553692694580314,0.180631012486708,0.418677809918601,0.338495806919951,0.401803527753349
342,0.28603561087944,0.021360463128494,0.141680105550833,0.291587315699716,0.085717661113401,0.623325535318634
343,0.893170512962363,0.942520947775249,0.396696633490502,0.134996220492697,0.893202846678289,0.658403479445483
344,0.080708140736444,0.014675451122974,0.986580155805796,0.302332111643872,0.196853946148846,0.955085354673034
345,0.029477985344998,0.017019301886178,0.789128227006061,0.889694132912678,0.329284674632488,0.916450142788809
346,0.469398903299317,0.840502336416918,0.984215282001797,0.865037337289978,0.426873908341338,0.274500465672564
347,0.647268735254054,0.154445419035179,0.535128467482388,0.655297599787915,0.105049357418295,0.862165870309991
348,0.633302033551607,0.832927260278653,0.429572081199363,0.647963176284202,0.183663945163786,0.234560975712852
349,0.965386976303335,0.781192056156107,0.885025349211554,0.865923125872456,0.894069826253656,0.185097158683025
350,0.449286186448192,0.103100457629922,0.962739678854237,0.036541918397899,0.037807030498688,0.257866797012915
351,0.91359758033768,0.87225445802784,0.301229756406309,0.383156632545915,0.020893426910045,0.32805228585127
352,0.38663206822331,0.962639549319173,0.230824638706088,0.777485808500563,0.086911802009887,0.367370863224757
353,0.692023650883761,0.716612948734139,0.677132405007753,0.872956401113375,0.452367785374173,0.730845228563553
354,0.203909540654337,0.837609124103522,0.474568428308033,0.983459246895654,0.980277320199384,0.534831432668879
355,0.846963155331634,0.016229320368684,0.488355794622123,0.148471072333458,0.933518813975362,0.086510030980839
356,0.51630463339845,0.892001998650871,0.022934407414068,0.146794728786215,0.277865567101682,0.291533358450527
357,0.316939046776682,0.529711516423574,0.790104513615872,0.498041876163366,0.881376088901366,0.324955114455731
358,0.615810803354051,0.398947136321496,0.315821458734174,0.007994230938444,0.483240834493858,0.581001847633996
359,0.868177394631212,0.225267355711425,0.261124390665553,0.719000820020866,0.669273205245346,0.212373022755934
360,0.440312498457099,0.397718772997357,0.073849877581244,0.00596455343483,0.382864748199657,0.157477452244646
361,0.452111208136043,0.566975060044178,0.643722154024883,0.888553383068803,0.814392270565961,0.495076722135837
362,0.67041073318611,0.394048963215073,0.538500745894612,0.401825047820061,0.863352746697561,0.899303574331073
363,0.074646846924588,0.817594745883485,0.531394272441009,0.785636644997871,0.57403182652448,0.280889041392647
364,0.825885648847167,0.337077023188818,0.378820926418583,0.32577496870467,0.822539259487404,0.389327106961248
365,0.004512286432226,0.113029009100509,0.217265187408896,0.259878309050257,0.390541453436851,0.102273467504611
366,0.308593097293552,0.083417650432316,0.540879330298937,0.794667289410466,0.448759596970664,0.243160667273748
367,0.382277534028857,0.579062502628156,0.039510638200941,0.66085009500214,0.391749224683127,0.978383274740572
368,0.293430980763384,0.688578143388362,0.980235442136107,0.859143459559342,0.898346538581101,0.386116484783668
369,0.027504274804001,0.241441553065727,0.748659808450211,0.117789928907651,0.843633767122957,0.257703862869406
370,0.929750936445006,0.839191841029843,0.306914935915691,0.735965872967545,0.087453911929018,0.974524301359641
371,0.54812948284584,0.97245325901728,0.932746916410975,0.526661720602148,0.376800329330761,0.877307640808111
372,0.765824749921522,0.167891518817899,0.856432784431961,0.058912685324141,0.820662066532938,0.619167923693442
373,0.158030008509025,0.244483704809159,0.997086036150227,0.334439865860531,0.833204247241976,0.881163332932477
374,0.434535907516902,0.301793990299701,0.200659015986426,0.837472830333563,0.797368527632384,0.474184217388574
375,0.426712130767823,0.155805199312158,0.71323280524165,0.968670273657539,0.189182725335963,0.923217921102571
376,0.025830207010105,0.321126552574508,0.898400340509476,0.09928902720311,0.712859177022864,0.577955842817799
377,0.487627407883802,0.268202879588316,0.905814482865557,0.361676520595375,0.116655335762611,0.021493351949435
